! NanoVNA-App
! Date: 2024-06-24 16:41:53
! Start: 1.00MHz  Stop: 2.00GHz  Points: 301
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S11_Real           S11_Imag           S21_Real           S21_Imag           S12_Real           S12_Imag           S22_Real           S22_Imag
6.82000000E+2      9.10960128E-1      2.40532862E-1      8.59242700E-1      3.28031627E-1      4.56550395E-2      3.11827228E-1      5.85281767E-1      6.57988455E-1
6.83000000E+2      1.41991420E-1      1.92138366E-1      1.70757368E-1      9.20710955E-1      6.31656841E-1      1.88745313E-1      9.32452615E-1      2.16334645E-1
6.84000000E+2      5.69232593E-1      2.63800705E-1      5.76799782E-1      7.45761537E-1      5.42080084E-1      4.81189722E-1      1.29006369E-1      3.53633665E-1
6.85000000E+2      3.23205211E-1      4.98176451E-1      5.92010989E-1      2.24752487E-1      9.09547413E-1      3.45936174E-1      8.17363390E-1      7.02435926E-1
6.86000000E+2      3.61873853E-1      9.52161739E-1      3.41891513E-1      2.07471337E-1      7.20796440E-1      6.53875043E-1      9.83994948E-1      7.76989765E-1
6.87000000E+2      1.70590987E-1      5.01033228E-1      9.83216867E-1      2.10445274E-1      5.54180367E-1      8.05768598E-2      4.57059561E-2      9.80956510E-1
6.88000000E+2      1.96632848E-1      6.80363669E-1      6.07053385E-1      5.83630950E-1      3.82873149E-2      8.14550374E-1      8.55314591E-2      8.60324751E-1
6.89000000E+2      3.18491465E-2      1.72939702E-1      9.07500120E-1      7.06560163E-1      8.64879257E-1      8.69713179E-1      5.61394460E-1      7.85278008E-1
6.90000000E+2      7.26479560E-2      3.82442083E-2      2.75974768E-1      9.80533592E-1      4.72285273E-2      6.96748187E-1      6.13519505E-1      2.26164508E-1
6.91000000E+2      5.00571660E-1      5.63020143E-1      5.55462324E-2      2.38495469E-1      3.95915515E-1      9.06062179E-1      8.07215307E-1      3.33467122E-2
6.92000000E+2      9.75781450E-1      3.96867808E-1      3.36684257E-1      6.02184651E-2      2.40100778E-3      3.51403428E-1      6.99024007E-1      9.56450448E-1
6.93000000E+2      1.14847069E-1      9.11293011E-1      9.70316326E-1      7.74808451E-1      2.56450556E-1      4.88017245E-1      1.25183964E-1      7.48709665E-3
6.94000000E+2      7.37554405E-1      6.89419716E-1      5.39547778E-1      8.76937086E-1      3.48024314E-1      6.78487455E-1      2.60154275E-1      9.89506482E-1
6.95000000E+2      3.27025502E-2      1.39535902E-1      4.49546458E-1      8.55983909E-1      3.15745110E-1      4.09277044E-1      6.92509737E-2      3.29866776E-1
6.96000000E+2      9.70117432E-1      8.11204625E-1      8.48395305E-1      6.89802969E-1      6.25012231E-1      4.29053272E-1      1.00804914E-1      5.16746225E-1
6.97000000E+2      4.62941821E-1      9.36419381E-1      5.82473388E-1      7.55719598E-1      3.29075392E-1      9.16925944E-1      6.57850453E-1      5.08880656E-1
6.98000000E+2      9.07010379E-1      9.82081562E-1      1.47859561E-1      5.74220219E-1      6.72449476E-1      5.63185146E-1      3.07000762E-1      1.16702480E-1
6.99000000E+2      8.02279040E-2      8.01403478E-1      5.82586230E-1      7.75523151E-1      9.71608166E-1      8.58635209E-1      1.37887949E-1      6.34641469E-1
7.00000000E+2      1.60147055E-2      3.22111213E-1      5.70639633E-1      3.16332894E-1      9.44618031E-1      1.51631657E-1      5.94487468E-1      8.31917080E-1
7.01000000E+2      6.40669363E-1      6.18044193E-1      8.26194567E-1      9.02632484E-1      4.56049383E-1      8.44390786E-1      2.54814076E-1      8.23225857E-1
7.02000000E+2      5.50487065E-1      2.63050112E-1      6.43367235E-1      4.70968444E-1      8.66244480E-1      1.28721611E-1      3.52246047E-1      6.12967202E-1
7.03000000E+2      7.69989139E-1      8.20717237E-1      5.98641504E-1      3.08806577E-3      7.61148451E-1      7.36136514E-1      2.07251748E-2      1.11564687E-1
7.04000000E+2      6.17944123E-1      4.33692643E-1      5.24951656E-1      8.15588466E-1      9.29955287E-1      6.25796638E-1      4.77833837E-1      7.38770008E-1
7.05000000E+2      3.62661517E-1      6.09250930E-1      1.78521204E-1      5.64158311E-1      6.50379852E-1      8.68888409E-1      3.97385618E-1      8.38466717E-1
7.06000000E+2      2.47954163E-1      1.73325382E-1      2.37062897E-1      8.14171442E-1      8.07527706E-1      6.23459160E-1      2.20991105E-2      6.47909390E-1
7.07000000E+2      1.37969054E-1      7.68978556E-1      6.54849214E-1      5.29047226E-1      2.73589304E-1      4.25861563E-1      1.72165353E-1      9.93045141E-1
7.08000000E+2      8.35502389E-1      5.83033400E-2      4.64875622E-1      7.75069085E-1      6.81087778E-1      1.84691921E-1      7.28891451E-1      6.47206710E-1
7.09000000E+2      4.26910307E-1      4.18035279E-1      7.64516244E-1      3.06605214E-1      4.26823443E-1      5.74505302E-2      6.68486610E-1      9.77139263E-1
7.10000000E+2      8.52460528E-1      5.07090169E-1      6.41836842E-1      9.68039357E-1      4.33093906E-2      7.75127528E-1      7.68560160E-1      4.30610982E-1
7.11000000E+2      2.49775330E-1      2.78605351E-1      7.42345031E-2      1.06314507E-2      5.44310084E-1      9.57411543E-1      7.01007887E-1      7.33026438E-1
7.12000000E+2      2.05396339E-1      7.71618578E-2      6.71926002E-1      4.41121615E-1      3.34925611E-1      3.64399188E-1      7.69904688E-1      3.86817551E-1
7.13000000E+2      3.15153360E-1      8.94180627E-1      5.81902354E-1      1.88947522E-1      5.32988186E-1      5.25023894E-1      6.87372944E-1      2.50199121E-2
7.14000000E+2      5.35871926E-1      8.23886453E-1      3.07855745E-1      5.38276509E-1      2.70492406E-1      5.24638824E-1      5.16474709E-1      9.38997482E-1
7.15000000E+2      9.29228418E-1      7.16023887E-1      1.80339092E-1      1.57278540E-3      4.22971661E-1      5.07492352E-1      4.60228100E-1      1.37650727E-1
7.16000000E+2      3.44545365E-1      2.56246613E-1      8.35925412E-1      2.84896341E-1      9.69124196E-2      4.47694117E-1      1.16943983E-1      4.38971477E-1
7.17000000E+2      4.36618167E-2      6.25384222E-1      1.62843312E-1      2.60403801E-1      6.43190287E-1      5.28535862E-1      6.71255200E-2      1.62817114E-1
7.18000000E+2      4.50192191E-1      4.33521175E-1      1.61149681E-1      9.00216813E-1      8.31696679E-1      5.73187323E-1      7.84461817E-1      2.08962591E-1
7.19000000E+2      4.52125221E-1      7.56113910E-1      2.25281615E-1      7.71968143E-1      6.96617055E-1      3.15016292E-1      6.34385147E-1      5.00114130E-1
7.20000000E+2      1.10180794E-2      6.66521195E-1      2.70865642E-1      6.21462437E-1      4.30551720E-1      9.17073720E-1      1.65124523E-1      2.58840290E-2
7.21000000E+2      2.87697047E-1      3.18120296E-1      6.53147132E-1      2.93922751E-1      8.94820394E-1      1.42734681E-1      6.39926814E-1      5.82366659E-1
7.22000000E+2      2.50176849E-1      4.16409113E-1      2.73407638E-1      4.50306339E-1      3.26451195E-1      7.42614519E-1      3.41711161E-1      8.11155144E-1
7.23000000E+2      8.18296374E-1      1.03295096E-1      9.29504105E-1      5.56756378E-1      8.59241798E-1      2.74660815E-1      8.60226798E-1      9.34955893E-1
7.24000000E+2      5.16586354E-1      9.53508322E-1      7.56768019E-1      3.53307076E-1      5.99931068E-1      3.84200617E-1      3.77275747E-1      7.09298701E-2
7.25000000E+2      6.65867081E-1      1.19264919E-1      3.88002211E-1      1.68323030E-1      3.90644185E-1      5.96888232E-1      2.02232217E-1      3.51172449E-1
7.26000000E+2      2.05062368E-1      1.38957120E-1      5.48206880E-1      7.04922264E-1      6.05220052E-1      4.17269017E-1      7.59497716E-1      9.05887912E-1
7.27000000E+2      4.38177857E-1      8.78883649E-1      2.65401114E-1      5.06285954E-1      7.24547086E-1      2.83831768E-1      2.33686854E-1      3.58452070E-1
7.28000000E+2      3.44372771E-1      6.34037630E-1      9.21574282E-1      4.18396374E-1      1.30553287E-1      9.70865046E-1      3.96892782E-1      8.76340337E-1
7.29000000E+2      8.67251773E-1      9.87370939E-1      5.81769057E-1      7.40027904E-1      7.23280991E-1      5.36795158E-1      8.75067018E-2      2.25807544E-1
7.30000000E+2      6.44112551E-1      8.70219199E-1      2.94225784E-1      8.97504933E-2      5.93398742E-2      3.46032256E-1      2.81181737E-1      2.02443747E-1
7.31000000E+2      9.97139456E-1      7.81947570E-1      2.66805742E-1      9.18189129E-1      4.44223339E-1      8.32766725E-1      7.67641680E-1      3.04907412E-1
7.32000000E+2      2.48066942E-1      9.58008293E-1      3.50396605E-1      5.93150489E-2      3.58820494E-1      8.30068325E-1      9.85133319E-1      3.97388392E-1
7.33000000E+2      7.11964669E-1      2.57519854E-1      7.09586674E-1      9.84125904E-2      6.59697899E-1      9.81995015E-1      2.40036176E-1      6.05363376E-1
7.34000000E+2      4.75197828E-1      8.32843095E-1      9.09322205E-1      6.22219451E-1      4.39530069E-1      4.44495526E-1      3.79820624E-1      1.01731914E-1
7.35000000E+2      4.45180543E-1      8.79219559E-1      1.61674896E-1      8.66466901E-1      2.81146222E-1      2.87743328E-1      3.92453614E-1      3.60388674E-1
7.36000000E+2      8.99167796E-1      9.49379958E-1      1.29746016E-1      5.12935626E-2      6.54049679E-1      9.31865517E-1      1.83280482E-1      8.44619865E-1
7.37000000E+2      2.95843379E-1      9.22850169E-1      5.14215874E-1      2.48890497E-1      7.45026069E-1      3.70620789E-2      5.19951014E-1      9.11733208E-1
7.38000000E+2      4.91069079E-1      8.79095785E-1      1.61604099E-1      2.71935961E-1      1.02973474E-2      5.79773751E-2      7.73336273E-1      7.62745295E-1
7.39000000E+2      8.92249421E-1      4.76412896E-1      1.26686448E-1      1.95672160E-1      6.64236378E-1      4.42336047E-1      3.21586224E-1      3.37681278E-1
7.40000000E+2      8.89341122E-1      1.16351947E-1      6.94894239E-1      5.19116355E-2      5.97514076E-1      9.03992539E-1      2.37692124E-1      1.98104097E-1
7.41000000E+2      3.68025214E-1      8.86691713E-1      2.49749816E-1      5.59269008E-1      5.29837792E-1      3.39848906E-1      4.61520443E-2      5.34268419E-1
7.42000000E+2      8.11712801E-1      7.85342544E-1      9.16962645E-1      7.38079241E-1      1.36431184E-1      2.36986825E-1      8.30857707E-1      8.89529629E-1
7.43000000E+2      6.86588882E-1      9.00370714E-1      8.40777731E-1      6.92628869E-1      8.38084219E-1      2.03643825E-1      8.06944076E-1      6.42953543E-1
7.44000000E+2      9.39704665E-1      1.02002176E-1      5.92991115E-1      9.41560072E-1      7.60162046E-2      6.33488555E-1      5.30111024E-1      9.82369820E-1
7.45000000E+2      5.92295483E-1      1.40072765E-1      4.05205514E-1      9.57844109E-1      9.49447846E-1      5.42886833E-1      9.66934310E-1      5.12393183E-1
7.46000000E+2      9.50111591E-1      6.08775279E-1      7.91911109E-1      8.92605961E-1      3.92430730E-1      8.86394802E-1      2.93614281E-1      8.46585833E-1
7.47000000E+2      9.77001885E-1      7.98389511E-1      1.07177738E-1      9.26132931E-1      9.16801540E-1      7.18796487E-1      5.38803769E-1      5.38724360E-1
7.48000000E+2      6.20208593E-1      1.57004358E-2      7.33471878E-1      7.86427909E-1      7.18361696E-1      2.98827710E-1      2.00813122E-1      5.72475859E-1
7.49000000E+2      5.67772063E-1      4.76575670E-1      6.47619990E-1      7.14512962E-1      2.01020410E-1      4.97669371E-1      2.22969313E-1      7.29424731E-1
7.50000000E+2      8.32552220E-1      6.98912437E-1      5.85542324E-1      2.18340431E-1      3.69378731E-1      7.24676903E-1      5.42093865E-2      8.14418819E-1
7.51000000E+2      7.72053078E-1      1.78161624E-1      5.89158636E-1      5.05417635E-1      7.95630375E-1      7.07489641E-1      1.36396143E-1      3.94536262E-1
7.52000000E+2      9.41847829E-1      8.13845433E-1      1.47216498E-1      4.12624961E-1      6.09280060E-1      5.98410779E-1      9.92620765E-2      7.80015213E-1
7.53000000E+2      5.31645216E-1      9.50457285E-1      3.90073647E-1      3.18148564E-1      7.05037297E-1      8.09569390E-2      7.99401003E-2      3.10730735E-1
7.54000000E+2      2.28846909E-1      6.84162979E-1      7.26533814E-1      3.12693116E-1      1.17706945E-1      2.47381281E-1      7.14640385E-1      3.98469269E-4
7.55000000E+2      2.35937812E-1      6.80891692E-1      4.95909616E-2      9.44288726E-2      7.74880078E-1      3.26386978E-2      4.57933401E-1      5.46136726E-1
7.56000000E+2      4.75189213E-1      5.94047480E-1      2.77157643E-1      9.24029452E-1      7.12029003E-1      8.96398255E-1      9.35150094E-1      3.17614350E-1
7.57000000E+2      5.31881293E-1      8.27256677E-1      9.66070882E-2      6.26583876E-1      6.76337565E-1      1.87504740E-2      4.09068666E-1      9.25649830E-2
7.58000000E+2      8.02010801E-1      4.76336243E-2      5.28139812E-1      8.65892072E-1      7.35841627E-1      5.66021376E-1      9.36912006E-1      1.95483622E-1
7.59000000E+2      8.13918672E-1      9.88246702E-1      6.67833410E-1      2.32779652E-1      2.97082480E-1      6.73209320E-1      1.90295952E-1      7.51546798E-1
7.60000000E+2      2.90529757E-1      9.28194937E-1      4.23297455E-1      7.43687333E-2      7.82311310E-1      9.49312547E-1      5.20675124E-1      9.46692855E-1
7.61000000E+2      5.51788254E-1      2.13576784E-1      6.54060405E-1      2.49206026E-1      2.23847144E-1      2.48362231E-1      4.69848255E-1      3.95275099E-1
7.62000000E+2      1.33659384E-1      4.86518895E-1      7.94958403E-1      6.38200337E-1      2.03913627E-1      3.43564547E-1      7.38969077E-1      3.91830887E-2
7.63000000E+2      4.75514511E-3      1.59983082E-2      5.35698012E-1      1.87080621E-1      1.32363435E-1      1.24122683E-1      5.10320910E-1      9.22221519E-1
7.64000000E+2      9.10819136E-1      2.62195414E-1      6.60187879E-1      8.60127462E-1      8.65669076E-1      5.97316489E-1      1.58087283E-2      1.84939647E-1
7.65000000E+2      3.86425416E-1      3.73259329E-2      9.90920832E-1      3.74181837E-1      1.92310966E-1      6.13249751E-1      6.80343948E-1      7.69004573E-1
7.66000000E+2      2.75701916E-1      2.29100945E-2      8.31655080E-1      4.42658049E-1      9.01020794E-1      1.78323834E-1      2.03779838E-1      7.05796580E-1
7.67000000E+2      5.38923216E-1      2.92453291E-3      8.85889817E-1      8.19500725E-1      3.29069111E-1      3.21295137E-1      6.81169196E-1      8.59739664E-2
7.68000000E+2      8.80053649E-1      9.38655379E-1      8.09332920E-1      7.04873209E-1      9.89069932E-1      1.88300979E-1      4.17668571E-1      8.44465290E-1
7.69000000E+2      6.53437511E-1      3.73129448E-1      8.26371958E-1      3.08850496E-1      8.03203925E-1      2.48969172E-1      8.26992858E-2      5.33624520E-1
7.70000000E+2      7.82740956E-1      4.69733119E-1      1.48892296E-1      9.59723786E-1      5.67524644E-1      1.19261540E-1      9.29550996E-1      8.36153011E-1
7.71000000E+2      1.49832270E-1      7.54472280E-1      3.54003562E-1      5.97206793E-1      7.06977679E-1      5.34597519E-1      8.72256081E-1      5.63007393E-1
7.72000000E+2      9.53959639E-1      2.82728885E-1      3.16692496E-1      3.09252236E-1      3.47566477E-2      2.05643420E-1      1.32062170E-1      7.53357815E-1
7.73000000E+2      8.86780551E-1      6.04616943E-1      9.97684438E-1      7.89188036E-1      2.53024997E-1      2.75374211E-3      8.61948003E-1      8.39677246E-1
7.74000000E+2      1.63047274E-2      2.02427281E-1      8.84995119E-1      4.81590654E-1      5.50807221E-1      9.41696652E-1      7.18156679E-1      1.84538598E-1
7.75000000E+2      5.53396597E-1      3.72912183E-1      2.76325598E-1      4.54716417E-1      3.34198798E-1      8.51417638E-1      7.42289593E-1      7.10011255E-1
7.76000000E+2      8.34113059E-1      8.77057934E-1      3.09330466E-1      9.19702366E-1      6.37382228E-1      8.42051342E-2      1.48281309E-1      9.57512002E-1
7.77000000E+2      1.32977916E-1      8.28540727E-1      8.49036847E-1      7.07954793E-1      5.26627181E-1      6.83594734E-2      6.07115887E-2      9.65532446E-1
7.78000000E+2      2.70438054E-1      5.95680510E-1      5.10271921E-1      3.21925210E-1      7.25750670E-2      6.70285431E-1      2.67650919E-1      1.23568347E-1
7.79000000E+2      3.03025056E-1      8.55574291E-2      2.63572864E-1      5.53392043E-1      7.77980593E-2      2.65944533E-1      3.88039184E-2      2.66080945E-1
7.80000000E+2      9.85319167E-1      3.82951282E-1      3.37970953E-1      2.51069768E-1      4.51683281E-1      7.52121729E-1      4.04302204E-1      6.89766245E-1
7.81000000E+2      5.94781451E-1      5.60275587E-1      2.57355655E-1      7.14095109E-2      3.50374786E-1      6.18277521E-1      7.49342516E-1      3.73139401E-1
7.82000000E+2      3.54351872E-1      7.36967510E-1      3.99865597E-1      6.40464752E-1      5.89947909E-1      8.56639075E-1      3.58882300E-1      1.12180114E-1
7.83000000E+2      6.12941242E-1      2.95265674E-1      6.61640086E-1      2.56501428E-1      5.38118935E-1      6.43802281E-1      4.72396787E-1      8.28679182E-1
7.84000000E+2      2.87623440E-2      5.51323253E-1      9.79366657E-1      1.47342528E-1      5.89946210E-1      5.15894929E-1      2.19402695E-2      3.79713992E-1
7.85000000E+2      8.56825208E-1      5.60516473E-1      2.31408412E-3      1.46857457E-1      9.13876030E-1      6.69102295E-1      5.17785235E-1      4.56700664E-1
7.86000000E+2      1.88005973E-1      5.46231099E-1      8.30805653E-2      5.58453203E-1      7.58527262E-1      7.07857722E-2      8.10127917E-1      7.56998466E-2
7.87000000E+2      8.96599305E-1      9.07776990E-1      8.33752627E-2      3.91615192E-1      7.40633267E-1      6.01058221E-1      6.64597848E-1      2.87126592E-1
7.88000000E+2      7.07027895E-3      9.88961930E-1      2.91337749E-1      4.27254703E-1      1.22612962E-1      1.14254688E-1      7.83351093E-1      3.40276125E-1
7.89000000E+2      5.30474642E-1      6.69547081E-1      7.61182959E-1      2.68402839E-1      7.19020697E-1      2.75891991E-1      9.95705358E-1      5.03559398E-1
7.90000000E+2      3.01200524E-1      2.25264770E-2      4.05221812E-1      6.80077707E-1      9.63055188E-1      3.22449354E-2      4.98593736E-1      6.64519366E-2
7.91000000E+2      8.96854105E-1      7.54369577E-1      7.84879044E-1      6.53520574E-1      8.29502806E-1      7.54052898E-1      3.13002072E-1      9.01827891E-2
7.92000000E+2      6.04226821E-1      1.09960845E-1      1.75516351E-2      4.08541157E-1      6.55370853E-1      2.27140003E-1      5.47589359E-1      9.92951101E-2
7.93000000E+2      8.01227817E-1      8.87749743E-1      1.13715513E-1      1.87658014E-1      2.05470872E-2      4.61199695E-1      3.67491562E-1      2.64892733E-1
7.94000000E+2      4.42711862E-1      4.90373740E-1      2.85705338E-1      2.33267233E-1      3.10541130E-1      7.42872884E-2      7.70686383E-1      7.71690331E-2
7.95000000E+2      7.65445482E-2      9.99851389E-1      9.21730570E-2      5.48196674E-2      3.53691700E-1      8.49016592E-1      9.67774526E-1      1.89607709E-1
7.96000000E+2      8.30606059E-1      5.83780176E-1      7.54227791E-1      3.25238450E-2      4.12845933E-1      8.37012146E-1      8.28308487E-1      1.09620924E-1
7.97000000E+2      4.80419977E-1      8.32513336E-1      4.29953455E-1      2.91921229E-1      3.19501435E-1      3.67425860E-1      5.46227423E-1      7.20425996E-1
7.98000000E+2      8.33590077E-1      6.55746808E-1      1.67817569E-1      2.28579388E-1      8.79594607E-1      3.06523542E-2      6.79875505E-1      5.40377205E-1
7.99000000E+2      7.49466205E-1      8.95599819E-1      8.39959052E-1      8.73246193E-1      1.05322393E-1      6.05139791E-1      1.82268946E-1      1.08294452E-2
8.00000000E+2      3.90582277E-1      6.25915837E-4      7.93049699E-2      3.56394778E-1      1.87997280E-1      5.45635726E-1      4.27581266E-1      3.85393479E-1
